ID,Latitude,Longitude,Easting,Northing,Zone,Block,Subzone,Village,SamplingTime,LU,Lu,Geo,Geogy,Taxo,Taxom,Sand,Clay,Silt,Textural Class,Texture,EC,pH,Rain,Temp,Hshde,TPI,TRI,Alt,Slope,LS Factor,Aspect,TWI,NvOp,PvOp,B11,B12,B2,B3,B4,B5,SOCI*B5,SOCI*B4,SOCI*B12,SOCI*BI2,B5*B3,B5*BI2,B4*B3,B5*B6,B6,B7,B8,B8A,B9,BI2,BR,BR2,BSI,CI,CI*BSI,CI*B4,CI*B3,CLAYI,EVI2,GNDVI,HBSI,HI,IPVI,MSAVI2,NDMI,NDSI,NDVI,NDWI,OSAVI,PVI,RVI,SAVI,SOCI,composite_method,date_range,SOC
KR09,16.02484577,37.4387834,332966,1772312,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,60,20,20,Sandy clay loam,4,0.11,8.17,235.58917,29.30833,183,0.21954,3.12819,439.12531,4.16291,0.54122,248.7148,6.58015,88.4955,88.88208,0.439116651,0.393885934,0.100949592,0.160856541,0.240760644,0.275362481,0.717769682,0.627575298,1.02671715,0.773268426,0.044293856,0.08168733,0.038727924,0.078613776,0.285491966,0.303452599,0.303589285,0.317368434,0.319654792,0.296653812,-0.129462162,0.054298411,0.221430834,0.198955885,0.044054968,0.047900747,0.032003355,1.114832018,0.083485896,0.30731839,0.156579297,3.667607105,0.557709791,0.082410765,-0.182477829,0.463787571,0.115419582,-0.30731839,0.089200891,0.044426558,1.260958934,0.090240789,2.606635732,Weighted_Average,2023-01-01 to 2023-12-31,0.11
KR14,16.02557641,37.48139953,337527,1772359,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,72.5,22.5,5,Sandy clay loam,4,0.06,8.22,241.10139,29.22612,183,0.12585,2.1173,450.31964,2.74516,0.3686,257.00555,6.99653,89.09675,89.29119,0.447398098,0.379728679,0.10239414,0.163811677,0.22894199,0.279311936,0.762595585,0.625072288,1.036759897,0.861030752,0.045754557,0.088085286,0.037503371,0.088562051,0.317072205,0.343507406,0.345921687,0.35857292,0.363692217,0.315365275,-0.046588541,0.081812632,0.151709452,0.165829931,0.025157968,0.037965434,0.027164879,1.178204657,0.154295636,0.357265236,0.096006387,3.120902809,0.601745598,0.151930256,-0.127913627,0.463975599,0.203491195,-0.357265236,0.159185575,0.082717137,1.510957805,0.163248186,2.730264936,Weighted_Average,2023-01-01 to 2023-12-31,0.11
KR02,16.0272944,37.42387807,331373,1772595,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,72.5,15,12.5,Sandy loam,2,0.1,8.8,235.8775,29.31375,177,-0.06744,2.30241,433.75357,3.1502,0.41795,185.8679,6.8589,89.01939,89.00354,0.407270673,0.356245442,0.095957272,0.158269343,0.225365601,0.264899769,0.71264796,0.606290962,0.958391124,0.824677148,0.041925512,0.081203,0.035668466,0.083193848,0.314057835,0.338530498,0.33480979,0.351967781,0.347965461,0.306542358,-0.031018724,0.066829278,0.148999647,0.174896107,0.026059458,0.039415566,0.027680692,1.143230551,0.14587212,0.358036743,0.088595504,3.153555719,0.59768743,0.143420603,-0.097645587,0.440289498,0.195374861,-0.358036743,0.151968799,0.077388728,1.485629521,0.154848231,2.69025512,Weighted_Average,2023-01-01 to 2023-12-31,0.06
KR05,16.03038665,37.41304172,330216,1772946,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,57.5,40,2.5,Sandy clay,4,0.13,9,234.75,29.31654,182,0.00003,0.82407,429.65646,1.12145,0.17067,270.43918,7.89174,89.63692,89.16045,0.382754501,0.345332764,0.099156045,0.158893948,0.223650354,0.255984998,0.714260716,0.624039156,0.963562823,0.776018346,0.040674467,0.071194141,0.035536688,0.068915922,0.269218597,0.286437718,0.281838486,0.296323449,0.298880172,0.27811841,-0.101239141,0.051397324,0.197887379,0.169278188,0.033498017,0.037859127,0.02689728,1.108364283,0.079990312,0.27895505,0.139210601,3.168017404,0.557556297,0.078350636,-0.151846345,0.413294922,0.115112594,-0.27895505,0.087436675,0.041145222,1.260174556,0.086805735,2.790244436,Weighted_Average,2023-01-01 to 2023-12-31,0.19
KR23,16.0330305,37.42597302,331602,1773228,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,87.5,10,2.5,Loamy sand,1,0.07,8.34,234.76083,29.31096,183,0.01175,1.17172,435.18649,1.56399,0.22463,282.40009,7.55913,89.17868,89.42255,0.494142183,0.468333289,0.123318405,0.19467815,0.291386247,0.326239141,0.709214661,0.633447592,1.018114607,0.753750404,0.063511632,0.113115465,0.056726536,0.108250421,0.3318131,0.347050698,0.34297488,0.355925308,0.356988689,0.346725608,-0.154513924,0.026815119,0.239333754,0.19896149,0.0476182,0.057974642,0.038733455,1.055107965,0.063150107,0.275822364,0.174194041,3.710438418,0.540661881,0.063597319,-0.180580841,0.434749119,0.081323761,-0.275822364,0.064943552,0.036478672,1.177045531,0.068217208,2.173910398,Weighted_Average,2023-01-01 to 2023-12-31,0.09
KR22,16.03386531,37.43260149,332312,1773315,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,82.5,12.5,5,Loamy sand,1,0.06,8.31,234.67917,29.31101,180,0.02802,0.84404,432.83762,1.00808,0.15684,65.58284,7.99832,89.54118,89.41267,0.467482638,0.433212028,0.10564625,0.175353628,0.269204192,0.303065559,0.678256705,0.602475414,0.969522777,0.727887411,0.053143645,0.098569666,0.047205932,0.094846565,0.312957254,0.331004767,0.329158013,0.340301601,0.341696276,0.325242056,-0.136487544,0.038049088,0.235321084,0.211109915,0.049678614,0.056831674,0.03701889,1.079108169,0.075881382,0.304857951,0.166538627,3.692700985,0.550098269,0.07576876,-0.173634907,0.454437662,0.100196538,-0.304857951,0.079056975,0.042393754,1.222707608,0.081877119,2.237986747,Weighted_Average,2023-01-01 to 2023-12-31,0.1
KR21,16.03395026,37.44053486,333161,1773318,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,82.5,10,7.5,Loamy sand,1,0.09,8.06,235.35001,29.30493,183,0.16122,1.15409,436.53259,1.3645,0.20031,282.04004,7.69558,89.36689,89.50812,0.481207596,0.452461962,0.116935487,0.189423383,0.288219112,0.325402894,0.696965656,0.617323405,0.969107694,0.734706411,0.061638917,0.111620837,0.054595439,0.108106349,0.332223072,0.347995323,0.341143309,0.354797892,0.356153625,0.343023491,-0.140269549,0.030787802,0.235745528,0.206840326,0.048761682,0.059615335,0.039180394,1.063531602,0.065085591,0.285958256,0.16710231,3.725854537,0.542045883,0.065467041,-0.170321801,0.435089077,0.084091765,-0.285958256,0.067046765,0.037423059,1.18362487,0.07029302,2.14185451,Weighted_Average,2023-01-01 to 2023-12-31,0.12
KR04,16.03409408,37.40601295,329467,1773362,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,65,27.5,7.5,Sandy clay loam,4,0.1,8.54,234.15973,29.31014,183,0.21326,1.39021,429.06546,1.56815,0.22514,320.2901,7.55647,89.11559,89.24721,0.41005661,0.369778437,0.099104466,0.160817268,0.238192631,0.269560137,0.697409554,0.616255128,0.956695667,0.755957168,0.043349925,0.078762707,0.038305488,0.075513749,0.280136931,0.298709745,0.296903633,0.31147928,0.310940052,0.292189742,-0.10930968,0.051649607,0.211122875,0.193918403,0.040940611,0.046189935,0.031185428,1.108925156,0.078550883,0.297312978,0.145248277,3.507595172,0.554860224,0.077436193,-0.160055645,0.436592654,0.109720448,-0.297312978,0.084464563,0.041514948,1.246485383,0.085080495,2.587213236,Weighted_Average,2023-01-01 to 2023-12-31,0.34
KR18,16.03643236,37.4613556,335391,1773576,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,85,12.5,2.5,Loamy sand,1,0.08,8.4,237.8325,29.27447,179,0,0.79692,441.62604,1.08447,0.16616,180.40576,7.92528,89.49415,89.50668,0.48074759,0.447898027,0.11138974,0.185555379,0.2858959,0.323079908,0.678380987,0.600304562,0.940465494,0.717461214,0.059949215,0.110393795,0.053049522,0.107060394,0.331374349,0.348047756,0.3425485,0.354696137,0.357713169,0.341691922,-0.1332785,0.035373626,0.235621881,0.212833278,0.050148177,0.060848162,0.03949236,1.073341611,0.069813966,0.29727697,0.165087865,3.705849325,0.545073677,0.070160789,-0.16786074,0.44303001,0.090147354,-0.29727697,0.071853639,0.040059437,1.198158139,0.075306235,2.099731273,Weighted_Average,2023-01-01 to 2023-12-31,0.09
KR12,16.03739237,37.52596312,342305,1773632,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,55,20,25,Sandy clay loam,4,0.09,8.27,242.41667,29.123,180,0.22504,1.40883,464.64926,1.7108,0.24253,210.61203,7.46941,88.97845,89.66428,0.391734811,0.364281512,0.099675007,0.145856389,0.2044023,0.25279837,0.845180186,0.683377721,1.217901508,0.824282657,0.036872257,0.062326881,0.029813381,0.064727817,0.25604523,0.268844545,0.241903379,0.276615037,0.310231202,0.246547796,-0.201882521,0.036313104,0.249494516,0.167150487,0.04170313,0.034165944,0.024379966,1.075362867,0.054115083,0.24769715,0.19790571,3.535476725,0.542012774,0.052397421,-0.236462125,0.457370622,0.084025548,-0.24769715,0.061851769,0.026517267,1.183467011,0.059443391,3.34329761,Weighted_Average,2023-01-01 to 2023-12-31,0.09
KR17,16.03801981,37.4837445,337788,1773734,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,82.5,12.5,5,Loamy sand,1,0.2,8.35,239.995,29.21519,178,-0.00003,1.61801,448.74457,2.11972,0.29238,98.09705,7.25508,89.32246,89.25475,0.496862702,0.457081828,0.121491012,0.19805822,0.301447017,0.340946605,0.693787799,0.613410603,0.930109849,0.733714165,0.067527278,0.122934276,0.05970406,0.118352355,0.347128709,0.364352931,0.3604449,0.371315227,0.372022698,0.360567531,-0.118206444,0.041701455,0.222975244,0.20698241,0.046151953,0.06239423,0.040994568,1.087032282,0.070777605,0.290753399,0.152324155,3.700602536,0.544567611,0.071540812,-0.159123518,0.429983431,0.089135222,-0.290753399,0.071783019,0.041717803,1.195715597,0.076166142,2.034886955,Weighted_Average,2023-01-01 to 2023-12-31,0.11
KR03,16.03865593,37.41671439,330616,1773858,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,62.5,30,7.5,Sandy clay loam,4,0.14,8.75,233.51666,29.3087,180,0.2088,1.09063,429.48746,1.17022,0.17661,55.59229,7.84918,89.31739,89.45468,0.415108513,0.382713733,0.097346376,0.162082933,0.24535499,0.276352254,0.676473235,0.600596092,0.936831863,0.721152029,0.044791984,0.081414589,0.039767856,0.078209017,0.283004808,0.299234842,0.29515005,0.307915901,0.31580546,0.294604396,-0.129175927,0.040604008,0.230825339,0.204379741,0.047176023,0.050145589,0.033126468,1.084644939,0.066076176,0.291026943,0.16248945,3.572644008,0.546063456,0.065305215,-0.168894075,0.438373753,0.092126911,-0.291026943,0.071084513,0.035210424,1.202951078,0.071784938,2.447865813,Weighted_Average,2023-01-01 to 2023-12-31,0.1
KR36,16.03965761,37.39223118,327997,1773989,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,55,10,35,Sandy loam,2,1.15,8.34,232.47917,29.26146,177,-0.00446,1.69283,427.15027,1.7754,0.25041,145.50957,7.43234,89.12854,87.01646,0.450140344,0.427734426,0.143584433,0.214445228,0.291594455,0.320291063,0.735455725,0.66956227,0.982168311,0.792621584,0.06868489,0.110560248,0.062531039,0.102799372,0.320956105,0.3336313,0.327557284,0.336609603,0.337848028,0.345186802,-0.132633709,0.025522909,0.208478196,0.152456871,0.031783933,0.044455578,0.032693648,1.052382779,0.044346348,0.208692864,0.153628539,3.177486921,0.529042016,0.044661762,-0.157623033,0.354649763,0.058084033,-0.208692864,0.046156388,0.025429561,1.123331666,0.04820101,2.296210571,Weighted_Average,2023-01-01 to 2023-12-31,0.04
KR16,16.04489426,37.49998234,339531,1774482,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,77.5,15,7.5,Sandy loam,2,0.07,8.22,238.46666,29.1793,183,0.21524,1.46547,449.62314,1.64523,0.23454,300.80457,7.50849,89.13043,89.74233,0.496412817,0.462362086,0.136626375,0.215055488,0.310106327,0.342765355,0.70221533,0.635307547,0.947230343,0.760040327,0.073713571,0.127162825,0.066690067,0.119445498,0.348475996,0.366105744,0.364490999,0.369881546,0.382966172,0.370990893,-0.118365751,0.035514834,0.213060668,0.180993432,0.038562582,0.056127208,0.038923631,1.073645163,0.064475128,0.25784905,0.149592679,3.423866215,0.540308989,0.065381905,-0.153236419,0.395460103,0.080617977,-0.25784905,0.065162768,0.03845577,1.175374274,0.069451042,2.048676507,Weighted_Average,2023-01-01 to 2023-12-31,0.12
KR30,16.04511049,37.40842062,329734,1774579,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,80,12.5,7.5,Sandy loam,2,0.03,8.74,233,29.30895,179,-0.01993,1.11486,425.80368,1.46805,0.21293,95.88422,7.62243,89.56384,89.03097,0.455528747,0.420730798,0.123083434,0.192130606,0.275186528,0.309364324,0.720188382,0.640623772,0.979445298,0.774980775,0.059438355,0.10298768,0.052871754,0.097677617,0.315736525,0.33333023,0.330157997,0.344121524,0.345239697,0.33290096,-0.120620792,0.03971192,0.211176997,0.177729246,0.037532328,0.048908694,0.034147228,1.082708348,0.069038622,0.264274176,0.149722867,3.405773294,0.545405109,0.069093373,-0.159568366,0.406692406,0.090810219,-0.264274176,0.071825782,0.038870698,1.199760755,0.074598644,2.327961972,Weighted_Average,2023-01-01 to 2023-12-31,0.27
KR19,16.04784433,37.4522212,334423,1774846,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,80,17.5,2.5,Sandy loam,2,0.05,8.42,237.4375,29.27396,181,0.14664,1.35461,438.61258,1.49421,0.21612,30.83064,7.60477,89.21338,89.51974,0.469467687,0.44216398,0.117056353,0.189410001,0.281357397,0.317343456,0.697048974,0.618005133,0.971218856,0.736635707,0.060108024,0.106426203,0.053291905,0.102868608,0.32415544,0.339472205,0.331515558,0.34508828,0.343869611,0.335365993,-0.143015831,0.029950372,0.234579849,0.195313856,0.045816695,0.054952998,0.036994398,1.061750185,0.062486082,0.272794364,0.169423475,3.541610489,0.540920521,0.062684106,-0.172228483,0.425052617,0.081841042,-0.272794364,0.064898326,0.035467176,1.178272054,0.067606317,2.196512833,Weighted_Average,2023-01-01 to 2023-12-31,0.11
KR29,16.05134857,37.40751125,329642,1775270,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,45,25,30,Loam,3,0.05,8.56,231.32083,29.30288,180,-0.108,1.71055,427.18933,2.14759,0.29578,58.56149,7.24202,89.38744,88.76272,0.439198939,0.382379834,0.115854737,0.180819948,0.24913875,0.287036562,0.738181903,0.640718782,0.983379509,0.821465535,0.051901936,0.091685444,0.045049256,0.088866697,0.309600618,0.331879553,0.33059538,0.350908617,0.360771371,0.319420785,-0.072631493,0.069158438,0.171682598,0.158896196,0.027279712,0.0395872,0.028731602,1.148593361,0.105594285,0.292864573,0.115633811,3.103242659,0.570253437,0.104664649,-0.141081269,0.416727613,0.140506873,-0.292864573,0.11011609,0.057598535,1.326952872,0.113162066,2.571734756,Weighted_Average,2023-01-01 to 2023-12-31,0.4
KR28,16.05694519,37.41393426,330334,1775884,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,77.5,12.5,10,Sandy loam,2,0.05,9,231.00751,29.31579,178,-0.05078,1.75863,423.72537,2.37591,0.32361,194.47235,7.14099,89.42493,88.73367,0.439369951,0.384397677,0.103479855,0.163599249,0.242242024,0.271689616,0.709411227,0.632520351,1.003704269,0.791922874,0.044448217,0.082400702,0.039630613,0.079077463,0.291058097,0.312981696,0.31388461,0.331971061,0.334249683,0.303289846,-0.100980747,0.066732743,0.200454407,0.193777173,0.038843488,0.046940975,0.0317018,1.14300886,0.094502047,0.314744379,0.135319749,3.616219771,0.564412116,0.093382711,-0.16659088,0.45735454,0.128824232,-0.314744379,0.100041784,0.050658959,1.295747968,0.101752835,2.611109092,Weighted_Average,2023-01-01 to 2023-12-31,0.11
321,16.05695978,37.44426252,333579,1775861,Gash Barka,2,Kerke Bet,Afhimbol,1,CG,0.65,Gneisses_03,2,Fluvisols,2,28.9,30.8,40.3,Clay loam,4,0.05,7.5,233.7925,29.28393,184,-0.09641,2.47808,431.18497,3.41852,0.45062,6.03047,6.77716,89.23636,88.71345,0.460387668,0.435072961,0.114517963,0.185608414,0.277145284,0.312345082,0.695349479,0.616986916,0.968568978,0.739229826,0.057973875,0.103715984,0.051440497,0.099830514,0.319616091,0.336104369,0.330548127,0.342308216,0.342004188,0.332055761,-0.136522929,0.028270039,0.230844008,0.197809051,0.045663034,0.054821846,0.036715024,1.05818497,0.066897491,0.280805728,0.16478133,3.57522265,0.543938969,0.067000811,-0.164159394,0.425357462,0.087877937,-0.280805728,0.069562722,0.037761513,1.192688985,0.072316279,2.226221956,Weighted_Average,2023-01-01 to 2023-12-31,0.1
KR20,16.05804569,37.43453396,332539,1775989,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,75,12.5,12.5,Sandy loam,2,0.05,8.58,234.3575,29.30394,179,0.02512,1.5176,431.63785,2.07269,0.28665,64.26246,7.27752,89.06114,89.28352,0.468807075,0.432020339,0.122435547,0.19315073,0.276402419,0.316205668,0.725168585,0.633886015,0.990771544,0.78640915,0.061075356,0.108429855,0.053387329,0.105563441,0.333844239,0.351422723,0.348522646,0.360670105,0.359678973,0.342909271,-0.106973856,0.040836608,0.201346787,0.177299821,0.035698749,0.049006099,0.03424559,1.085150473,0.089617576,0.286836907,0.140688586,3.35456335,0.557703099,0.089740577,-0.147167571,0.416425855,0.115406199,-0.286836907,0.091881671,0.050996701,1.260924729,0.096166707,2.293344674,Weighted_Average,2023-01-01 to 2023-12-31,0.14
KR27,16.06104476,37.41958436,330942,1776333,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,67.5,20,12.5,Sandy clay loam,4,0.06,8.99,230.65083,29.30907,177,-0.11786,1.83462,425.23981,2.42766,0.32992,92.39793,7.11944,89.39165,89.11775,0.483726093,0.446010548,0.136744127,0.215335541,0.301647831,0.338164293,0.711902486,0.635028136,0.938940108,0.762713125,0.072818791,0.122516959,0.064955499,0.11636973,0.344121872,0.361266469,0.353782308,0.366054469,0.370041323,0.362300104,-0.115315159,0.040565837,0.207668468,0.166953707,0.034671021,0.050361224,0.035951067,1.084562002,0.062729877,0.243265552,0.148297359,3.196481442,0.539771193,0.063418293,-0.155155202,0.383929741,0.079542385,-0.243265552,0.06393494,0.036864642,1.172832261,0.067681907,2.10519709,Weighted_Average,2023-01-01 to 2023-12-31,0.06
KR37,16.06299948,37.38481913,327224,1776578,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,82.5,12.5,5,Loamy sand,1,0.09,8.43,226.2075,29.2837,178,-0.01953,1.04597,421.32257,1.29304,0.19159,121.27026,7.74937,89.31168,88.04719,0.439106632,0.40930017,0.134985331,0.203539364,0.27985982,0.331514025,0.785596464,0.663190298,0.969928094,0.810782046,0.067476154,0.113424903,0.05696249,0.112508123,0.339376661,0.353498413,0.338190233,0.357523517,0.348983112,0.342142094,-0.095131572,0.035132276,0.18581934,0.157882881,0.029337693,0.044185075,0.032135381,1.07282299,0.072555543,0.248557343,0.128602236,3.226578158,0.547189069,0.072747851,-0.129829932,0.366558369,0.094378138,-0.248557343,0.074970001,0.041245831,1.208427252,0.078257337,2.369723164,Weighted_Average,2023-01-01 to 2023-12-31,0.05
KR26,16.06470104,37.41173247,330105,1776744,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,65,22.5,12.5,Sandy clay loam,4,0.08,9.02,229.70833,29.29479,180,-0.00674,1.03641,424.31042,1.37633,0.20175,51.64607,7.68695,89.42885,89.27148,0.449959791,0.392025385,0.119213703,0.185015194,0.260560921,0.293315191,0.725344056,0.644345472,0.96944615,0.807117889,0.054267767,0.095733079,0.048207729,0.091172727,0.310835338,0.331708975,0.333060135,0.349582317,0.350995542,0.326382957,-0.081321788,0.068806919,0.1813012,0.169546178,0.030738926,0.044177108,0.031368619,1.147782282,0.092548737,0.285759488,0.121213441,3.296170671,0.56106523,0.092121027,-0.149293336,0.417252023,0.122130461,-0.285759488,0.096201151,0.051264685,1.278242849,0.099439215,2.472916773,Weighted_Average,2023-01-01 to 2023-12-31,0.16
KR25,16.06815482,37.40706913,329609,1777130,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,60,17.5,22.5,Sandy loam,2,0.07,8.77,228.42833,29.28518,184,-0.58478,3.01322,421.9675,3.11728,0.41394,4.67949,6.86941,89.72755,87.93094,0.48365149,0.448137106,0.147006681,0.229238508,0.316923977,0.354639832,0.717599148,0.641282663,0.906787046,0.764401572,0.081297106,0.133972198,0.07265118,0.127003919,0.358120852,0.373716138,0.363907756,0.377430009,0.373973378,0.377769742,-0.103724996,0.038114208,0.199178308,0.160548319,0.031977743,0.050881612,0.036803857,1.079248927,0.055287384,0.227042225,0.140084634,3.13264066,0.534504692,0.056214093,-0.141280666,0.35687551,0.069009384,-0.227042225,0.055877742,0.033222548,1.148249366,0.059683074,2.023458968,Weighted_Average,2023-01-01 to 2023-12-31,0.07
KR24,16.07204308,37.41955358,330948,1777550,Gash Barka,1,Kerke Bet,Amalayt,2,RF,0.92,Gneisses_03,2,Fluvisols,2,55,15,30,Sandy loam,2,0.06,8.84,228.39999,29.28935,181,0.00049,1.14592,420.11023,1.55928,0.22406,46.30051,7.56214,89.61771,88.88842,0.478496125,0.436884317,0.115374686,0.188477711,0.278815423,0.312014528,0.68502837,0.612139684,0.959180181,0.745536321,0.058807784,0.105952176,0.052550493,0.100813206,0.323104206,0.342434211,0.342578151,0.3539269,0.370137367,0.339574496,-0.120988719,0.045458485,0.219610903,0.193321291,0.042455463,0.053900958,0.036436754,1.095246742,0.079238472,0.290177459,0.154534195,3.471517757,0.551306234,0.079418611,-0.165536758,0.434827273,0.102612469,-0.290177459,0.081601296,0.045087058,1.228691541,0.085290388,2.195501517,Weighted_Average,2023-01-01 to 2023-12-31,0.14
KR39,16.08653048,37.36079336,324674,1779202,Gash Barka,1,Kerke Bet,Afhimbol,2,NF,1,AlluvElluvSedts_01,1,Leptosols,1,40,42.5,17.5,Clay,4,0.17,8.98,213.23222,29.27417,180,-0.24606,1.00532,402.22162,0.68302,0.11719,79.29674,8.38761,89.51714,88.06091,0.190143315,0.121379146,0.038462661,0.066429452,0.065430027,0.111329406,0.985170616,0.579000125,1.074102273,1.587306375,0.007395551,0.019969588,0.004346481,0.022370103,0.200936161,0.232297335,0.235915276,0.254663339,0.266698233,0.17937388,0.320565123,0.220735832,-0.189876869,-0.007579472,0.001439166,-0.000495925,-0.0005035,1.566523755,0.30597935,0.560571452,-0.187303897,0.92852771,0.782873579,0.288030474,0.107431142,0.482178462,0.565747158,-0.560571452,0.369539361,0.120551275,3.605611765,0.319123194,8.849150028,Weighted_Average,2023-01-01 to 2023-12-31,0.31
KR38,16.12693786,37.36933388,325623,1783666,Gash Barka,1,Kerke Bet,Amalayt,2,NF,1,AlluvElluvSedts_01,1,Leptosols,1,80,10,10,Sandy loam,2,0.08,9.19,207.78139,29.24045,182,0.00656,0.7325,389.82266,1.00194,0.15609,4.54794,8.00443,89.64133,87.55392,0.18520953,0.098727112,0.034861254,0.067998935,0.046123286,0.108385833,1.204739555,0.512673525,1.097380107,3.031054184,0.007370121,0.029555994,0.003136334,0.032689305,0.301601275,0.358486861,0.37679051,0.377840658,0.365091435,0.27269241,0.584759398,0.304583509,-0.479425569,-0.191686144,0.091899239,-0.008841195,-0.013034454,1.875974362,0.555748315,0.694242139,-0.423470114,-0.320288434,0.890939273,0.549029696,0.340891398,0.462901569,0.781878545,-0.694242139,0.567266079,0.233817036,8.169203475,0.537429213,11.11528621,Weighted_Average,2023-01-01 to 2023-12-31,0.19
